IDX,score
5978,269.45
5979,269.45
5980,435
5981,435
5982,366.903
5983,254.4553
5984,434.4
5985,188.5053
5986,188.8742
5987,93.8
5988,377.6106
5989,364.1553
5990,364.1553
5991,364.1553
5992,363.85
5993,363.85
5994,363.85
5995,365.0606
5996,361.75
5997,258.8106
5998,188.4242
5999,184.4053
6000,187.9106
6001,277.3772
6002,364.4606
6003,363.85
6004,186.7
6005,94.4106
6006,93.5212
6007,185.05
6008,279.3159
6009,187.0053
6010,340.0106
6011,361.4553
6012,185.8053
6013,361.3
6014,187.3106
6015,187.9212
6016,184.9053
6017,361.75
6018,254.9053
6019,362.65
6020,361.9
6021,92.9
6022,187.3318
6023,92.9212
6024,188.8106
6025,163.2053
6026,361.9
6027,186.7
6028,364.45
6029,364.45
6030,185.8053
6031,185.8053
6032,185.8053
6033,185.8053
6034,185.8053
6035,361.75
6036,95.3159
6037,271.55
6038,271.55
6039,361.75
6040,361.15
6041,184.6106
6042,188.0553
6043,272.6083
6044,364.4606
6045,94.4106
6046,93.2053
6047,185.2212
6048,95.6212
6049,185.8318
6050,361.15
6051,184.3053
6052,91.7
6053,361.75
6054,361.75
6055,94.4
6056,278.4
6057,186.7159
6058,185.8318
6059,91.7
6060,361.9
6061,361.9
6062,361.9
6063,361.9
6064,186.4106
6065,188.65
6066,361.4553
6067,92.3106
6068,98.9795
6069,361.75
6070,362.65
6071,94.7424
6072,364.45
6073,269.4606
6074,186.7
6075,271.55
6076,271.55
6077,271.55
6078,280.9553
6079,361.7606
6080,189.7265
6081,339.25
6082,371.75
6083,254.6106
6084,184.6106
6085,187.9106
6086,272.8659
6087,190.3371
6088,186.7
6089,184.3053
6090,353.2553
6091,364.7553
6092,92.3106
6093,185.8318
6094,187.6053
6095,162.0053
6096,269.7659
6097,96.2318
6098,184.9159
6099,269
6100,361.3
6101,187.6636
6102,189.2765
6103,184.4553
6104,273.0765
6105,361.9
6106,361.9
6107,361.9
6108,279.75
6109,340.1659
6110,342.2553
6111,187.0053
6112,184.7606
6113,339.4
6114,278.25
6115,364.9
6116,272.1606
6117,272.4659
6118,93.2159
6119,187.0053
6120,187.9689
6121,189.1318
6122,361.9
6123,361.9
6124,361.9
6125,361.9
6126,361.9
6127,257.3
6128,361.7606
6129,364.45
6130,365.35
6131,188.5053
6132,258.5053
6133,187.3
6134,361.9
6135,187.3106
6136,270.5265
6137,187.0053
6138,273.6871
6139,99.4825
6140,270.2212
6141,188.8371
6142,363.85
6143,364.45
6144,363.4106
6145,184.7606
6146,362.2
6147,361.9
6148,364.45
6149,361.25
6150,363.2765
6151,187.3106
6152,364.45
6153,339.4
6154,364.45
6155,435.1553
6156,187.0053
6157,361.25
6158,191.8901
6159,365.2053
6160,362.2
6161,271.8553
6162,364.3265
6163,187.0053
6164,364.9
6165,269
6166,371.9
6167,361.3
6168,275.8242
6169,364.4606
6170,361.9
6171,186.2871
6172,271.55
6173,271.55
6174,271.8553
6175,187.3
6176,268.85
6177,184.9053
6178,269
6179,364.7553
6180,361.9
6181,188.5053
6182,6.4113
6183,364.4606
6184,362.3712
6185,362.8106
6186,185.2106
6187,363.85
6188,95.9265
6189,188.5
6190,94.4
6191,271.55
6192,271.8553
6193,94.4
6194,362.35
6195,361.15
6196,190.3636
6197,362.2
6198,185.8053
6199,371.9
6200,346.8242
6201,278.1
6202,361.6
6203,365.35
6204,361.75
6205,282.15
6206,364.9
6207,188.2
6208,361.6
6209,375.65
6210,271.8553
6211,94.4
6212,186.7
6213,188.2
6214,348.4053
6215,94.4
6216,188.2477
6217,271.1371
6218,185.6659
6219,189.4477
6220,364.7553
6222,184
6223,435
6224,366.2659
6225,189.4477
6226,367.8189
6227,365.35
6228,93.5106
6229,188.2
6230,365.35
6232,187.9212
6233,185.0553
6234,339.85
6235,187.0053
6236,362.35
6238,279.15
6239,271.6
6240,92.3
6241,361.9
6242,269
6243,361.9
6244,188.2
6245,259.1159
6246,93.2265
6247,361.9
6248,361.9
6249,271.55
6250,366.2659
6251,361.9
6252,187.0053
6253,188.5318
6254,95.0106
6255,361.9
6256,364.1553
6257,155.25
6258,361.9
6259,361.75
6260,361.75
6261,364.45
6262,361.9
6263,271.55
6264,361.9
6265,362.2
6266,184.9053
6267,280.05
6268,280.05
6269,372.35
6270,363.85
6271,364.45
6272,184.6
6273,361.15
6274,361.9
6275,363.85
6276,363.85
6277,361.9
6278,279.9053
6279,184
6280,272.4659
6281,92.3106
6282,184.9053
6283,364.45
6284,189.4159
6285,361.75
6286,361.9
6287,340.1553
6288,365.3659
6289,186.4424
6290,363.85
6291,257.6053
6292,365.0606
6293,215.7406
6294,192.8431
6295,365.0606
6296,365.0712
6297,268.85
6298,190.4818
6299,365.2053
6300,186.7
6301,361.9
6302,447.45
6303,362.2
6304,269.9553
6305,184.9159
6306,95.0106
6307,364.7553
6308,364.0265
6309,362.2053
6310,271.9053
6311,364.7553
6312,362.35
6313,349.3
6314,348.7
6315,185.6765
6316,188.0553
6317,435
6318,349.3
6319,187.653
6320,361.9
6321,361.9
6322,365.3659
6323,361.9
6324,361.9
6325,365.0606
6326,362.2
6327,362.2
6328,257.6053
6329,186.7212
6330,361.7
6331,163.2053
6332,434.4
6333,184.9053
6334,349.3
6335,367.2083
6336,255.6659
6337,97.453
6338,188.5053
6339,179.0765
6340,179.6871
6341,435
6342,434.7053
6343,188.5212
6344,364.45
6345,365.5106
6346,363.85
6347,361.9
6348,187.0053
6349,365.0606
6350,188.5318
6351,189.5818
6352,368.1136
6353,187.6159
6354,365.8
6355,189.4477
6356,362.8265
6357,187.0053
6358,365.35
6359,365.8
6360,272.4659
6361,185.2212
6362,185.2106
6363,361.3
6364,185.0553
6365,363.2765
6366,187.3106
6367,365.2053
6368,365.3659
6369,363.1
6370,339.85
6371,282.0212
6372,188.5318
6373,254.4553
6374,185.5159
6375,364.1477
6376,367.3424
6377,187.6159
6378,255.2106
6379,365.0712
6380,255.0553
6381,184.3053
6382,271.8553
6383,361.15
6384,366.6189
6385,342.65
6386,363.2606
6387,92.9106
6388,363.85
6389,361.9
6390,270.3659
6391,270.6606
6392,188.0553
6393,371.9
6394,361.3
6395,361.75
6397,364.4606
6398,94.4265
6399,373.9143
6400,365.2053
6401,187.0053
6402,188.2265
6403,94.4371
6404,365.3659
6405,364.4606
6406,362.2
6407,281.7159
6408,434.4
6409,364.803
6410,364.7553
6411,257.0053
6412,362.5106
6413,369.0295
6414,364.1553
6415,371.9
6416,342.55
6417,272.1606
6418,190.6424
6419,187.3106
6420,187.0053
6421,269.45
6422,270.05
6423,254.9053
6424,364.45
6425,361.7606
6426,361.7606
6427,195.0613
6428,282.7871
6429,94.2659
6430,363.85
6431,362.2
6432,371.3
6433,259.8659
6434,362.3712
6435,259.4371
6436,281.5659
6437,434.55
6438,190.5295
6439,362.2
6440,435.8
6441,361.3
6442,362.5106
6443,364.9636
6444,364.803
6445,362.3606
6446,185.5265
6447,361.9
6448,361.9
6449,361.3
6450,361.9
6451,237.851
6452,367.953
6453,370.8613
6454,361.75
6455,362.3712
6456,91.7
6457,362.8
6458,362.8
6459,92.6159
6460,365.9871
6461,363.95
6462,364.7659
6463,365.8
6464,362.6659
6465,93.2265
6466,268.85
6467,363.85
6468,349.7659
6469,362.3606
6470,189.7742
6471,364.3371
6472,362.3712
6473,269.7659
6474,446.7
6475,371.75
6476,371.75
6477,364.45
6478,362.8
6479,185.5265
6480,435
6481,370.9901
6482,361.15
6483,187.3106
6484,361.75
6485,271.8553
6486,185.95
6487,435
6488,434.4
6489,364.45
6490,366.0242
6491,361.75
6492,287.9772
6493,270.3553
6494,189.4159
6495,361.75
6496,361.9
6497,361.7606
6498,187.0053
6499,340
6500,361.75
6501,344.3659
6502,191.5848
6503,189.4477
6504,189.4477
6505,187.9212
6506,362.5053
6507,365.4136
6508,361.15
6509,189.1424
6510,186.8977
6511,110.618
6512,187.9212
6513,361.15
6514,282.6636
6515,362.2
6517,366.5977
6518,247.65
6519,362.8
6520,434.4
6521,434.4
6522,434.4
6523,361.9
6524,361.3
6525,361.75
6526,361.75
6527,361.15
6528,361.4553
6529,192.806
6530,190.0583
6531,371.75
6532,268.85
6533,362.5106
6534,269.6106
6535,249.8477
6536,366.9659
6537,268.85
6538,362.0553
6539,361.75
6540,398.2307
6541,279.6
6542,362.35
6543,272.7977
6544,366.9659
6545,371.9
6546,94.7053
6547,339.5553
6548,186.1106
6549,363.85
6550,94.1318
6551,361.3
6552,361.3
6553,361.3
6554,361.3
6555,361.3
6556,361.3
6557,361.3
6558,361.3
6559,371.9
6560,354.4
6561,371.9
6562,371.9
6563,361.7606
6564,361.3
6565,361.3
6566,361.3
6567,361.3
6568,361.3
6569,361.3
6570,361.3
6571,362.9553
6572,362.65
6573,361.3795
6574,1.5265
6575,371.9
6576,280.9553
6577,371.9
6578,268.85
6579,361.75
6580,255.5159
6581,255.0553
6582,361.3
6583,361.3
6584,189.5659
6585,283.703
6586,361.3
6587,322.792
6588,361.75
6589,371.9
6590,361.9
6591,254.6
6592,369.0295
6593,361.3
6594,362.35
6595,364.45
6596,364.45
6597,273.1242
6598,268.85
6599,185.0553
6600,362.35
6601,269.9159
6602,296.0687
6603,296.0687
6604,295.7634
6605,295.7634
6606,295.7634
6607,295.7634
6608,361.4
6609,186.2606
6610,364.45
6611,362.0553
6612,284.6779
6613,364.1553
6614,361.6
6615,361.9
6616,254.4553
6617,364.45
6618,361.9
6619,268.85
6620,361.9
6621,372.35
6622,434.4
6623,371.75
6624,364.75
6625,363.85
6626,93.2053
6627,92.9
6628,344.9712
6629,371.9
6630,272.1606
6631,371.75
6632,361.3
6633,361.9
6634,188.8106
6635,364.45
6636,364.45
6637,361.75
6638,271.55
6639,271.8553
6640,268.85
6641,280.5053
6642,362.6553
6643,102.0802
6644,256.4
6645,365.9871
6646,362.8
6647,279.6
6648,339.4
6649,364.45
6650,361.15
6651,187.6159
6652,364.45
6653,364.45
6654,363.85
6655,268.85
6656,248.7606
6657,339.85
6658,94.4
6659,361.9
6660,364.6265
6661,369.956
6662,361.9
6663,92.0053
6664,92.0053
6665,365.0712
6666,365.2053
6667,342.7
6668,271.8553
6669,349.3106
6670,365.0712
6671,96.7083
6672,94.7053
6673,364.45
6674,362.35
6675,257.6053
6676,270.5
6677,259.5871
6678,361.9
6679,364.7553
6680,361.15
6681,91.7
6682,435.6106
6683,184.9053
6684,364.45
6685,188.2
6686,364.7659
6687,188.35
6688,95.0583
6689,365.8
6690,187.6159
6691,372.8
6692,361.3
6693,255.2106
6694,271.9053
6695,269.4606
6696,362.2
6697,362.2
6698,362.2
6699,362.2
6700,362.2
6701,184.6
6702,350.1931
6703,254.75
6704,273.0765
6705,269.1553
6706,371.9
6707,361.75
6708,364.0477
6709,269.65
6710,362.8
6711,371.9
6712,371.9
6713,433.8
6714,434.4
6715,185.9659
6716,363.85
6717,365.35
6718,185.3606
6719,269.45
6720,369.0401
6721,361.9
6722,363.4212
6723,350.0553
6724,362.2053
6725,342.55
6726,280.05
6727,257.9106
6728,187.0053
6729,274.2977
6730,362.8
6731,270.3606
6732,282.0212
6733,187.6159
6734,272.4659
6735,273.95
6736,94.7053
6737,361.75
6738,361.75
6739,361.75
6740,254.9053
6741,254.9053
6742,365.0606
6743,363.85
6744,165.0106
6745,186.1106
6746,190.3636
6747,191.4136
6748,364.45
6749,364.45
6750,97.6242
6751,364.9136
6752,268.7265
6753,270.05
6754,254.9053
6755,188.5318
6756,188.5318
6757,348.7
6758,362.9818
6759,95.3159
6760,270.05
6761,185.5265
6762,370.7007
6763,348.85
6764,361.9
6765,364.1553
6766,278.7106
6767,339.25
6768,92.4
6769,339.4
6770,377.6106
6771,184.9159
6772,367.0371
6773,342.55
6774,364.7553
6775,188.8371
6776,257.6053
6777,270.05
6778,343.15
6779,371.75
6780,361.9
6781,361.7
6782,361.9
6783,271.2553
6784,364.1553
6785,364.7659
6786,362.8
6787,362.8
6788,364.4606
6789,361.9
6790,189.1318
6791,361.75
6792,364.45
6793,95.3424
6794,186.4318
6795,247.55
6796,270.5
6797,258.5212
6798,348.7
6799,184.75
6800,366.2818
6801,340
6802,361.7606
6803,188.3606
6804,339.25
6805,362.2
6806,269.7659
6807,274.6507
6808,185.0553
6809,362.5053
6810,191.7189
6811,257.4106
6812,364.9
6813,361.15
6814,255.0553
6815,361.75
6816,7.6325
6817,361.75
6818,188.5053
6819,362.2053
6820,376.5659
6821,436.3
6822,257.6053
6823,184.9159
6824,94.4477
6825,361.9
6826,374.5355
6827,364.1553
6828,363.85
6829,184.9053
6830,361.75
6831,188.2265
6832,255.5159
6833,361.7606
6834,281.7159
6835,187.3106
6836,362.2
6837,363.5659
6839,185.65
6840,361.9
6841,272.4659
6842,95.0106
6843,361.3
6844,254.6
6845,186.1106
6846,254.6
6847,189.753
6849,281.5659
6850,187.6371
6851,271.55
6852,363.85
6853,271.55
6854,271.55
6855,271.8553
6856,91.7
6857,192.2431
6858,361.75
6859,186.1106
6860,370.0037
6861,362.0553
6862,187.6159
6863,186.7477
6864,435
6865,365.9871
6866,189.1318
6867,365.3765
6868,362.8
6869,362.0659
6870,361.9
6871,189.1318
6872,188.8371
6873,186.5924
6874,362.8
6875,362.2159
6876,373.2553
6877,271.9053
6878,184.9053
6879,362.8
6880,364.9
6881,188.2
6882,270.05
6883,362.65
6884,362.5106
6885,361.4553
6886,427.45
6887,362.65
6888,363.7159
6889,187.6053
6890,364.45
6891,187.6159
6892,187.0053
6893,363.8712
6894,361.15
6895,94.7053
6896,362.8
6897,362.65
6898,279.9053
6899,361.7606
6900,364.7553
6901,279.9053
6902,93.35
6903,366.5871
6904,185.2106
6905,361.7606
6906,361.75
6907,184.7606
6908,191.403
6909,271.8553
6910,188.2
6911,271.55
6912,93.9606
6913,92.9106
6914,364.1553
6915,269.3053
6916,366.8924
6917,364.45
6918,363.1053
6919,362.9553
6920,95.0106
6921,361.75
6922,281.4106
6923,94.4
6924,361.3
6925,362.5106
6926,361.15
6927,272.7712
6928,367.953
6929,362.2
6930,362.2053
6931,362.35
6932,361.9
6933,93.2159
6934,361.75
6935,361.75
6936,187.3106
6937,93.5106
6938,93.35
6939,186.1265
6940,107.2597
6941,364.7553
6942,188.2
6943,361.9
6944,6.106
6945,274.9083
6946,363.5924
6947,364.45
6948,361.15
6949,187.9371
6950,254.9053
6951,186.4159
6952,366.1742
6953,185.2212
6954,188.2265
6955,268.85
6956,361.75
6957,93.2053
6958,184.9053
6959,188.5053
6960,361.9
6961,362.9712
6962,272.1606
6963,188.2
6964,365.9606
6965,367.856
6966,187.3106
6967,187.0053
6968,365.6553
6969,361.3
6970,361.3
6971,272.7712
6972,270.9871
6973,362.0553
6974,366.1053
6975,371.9
6976,361.75
6977,373.85
6978,343.1606
6979,281.4
6980,342.55
6981,92.6159
6982,187.0212
6983,269.1553
6984,187.6636
6985,366.4265
6986,361.75
6987,364.4606
6988,364.45
6989,271.55
6990,361.75
6991,93.2053
6992,362.2
6993,271.55
6994,288.7378
6995,254.6
6996,163.5106
6997,362.0553
6998,288.7378
6999,361.15
7000,371.3
7001,185.5265
7002,340.3053
7003,446.5
7004,433.9606
7005,365.6553
7006,187.3106
7007,257.6053
7008,435.3053
7009,257.6053
7010,254.9053
7011,364.1765
7012,186.4424
7013,342.2553
7014,361.25
7015,274.1636
7016,340.1553
7017,186.7212
7018,188.8106
7019,361.75
7020,362.65
7021,361.9
7023,268.85
7024,281.7106
7025,349.3
7026,186.1106
7027,254.9053
7028,364.45
7029,361.15
7030,361.9
7031,364.45
7032,361.75
7033,361.3
7034,341.95
7035,343.15
7036,186.7
7037,270.05
7038,361.75
7039,270.05
7040,343.15
7041,269.8159
7042,363.85
7043,361.15
7044,361.75
7045,361.75
7046,185.5159
7047,187.0053
7048,364.7553
7049,185.2106
7050,254.9053
7051,255.0553
7052,281.4106
7053,375.9659
7054,187.0053
7055,434.2553
7056,254.6
7057,371.3
7058,339.4
7059,255.5159
7060,340.8553
7061,339.9553
7062,364.803
7063,184.9053
7064,364.7659
7065,437.2712
7066,184.9053
7067,255.8212
7068,364.1553
7069,364.45
7071,184.9159
7072,185.5265
7073,361.15
7075,255.5159
7076,270.3553
7077,187.6636
7078,365.0712
7079,190.0583
7080,361.75
7081,343.15
7082,349.0053
7083,361.4553
7084,184.3053
7085,361.75
7086,361.75
7087,361.75
7088,184.3053
7089,184
7090,277.0454
7091,363.25
7092,361.15
7093,364.45
7094,361.3
7095,365.0606
7096,185.8053
7097,342.7583
7098,366.7318
7099,434.25
7100,275.9242
7101,184.6106
7102,184.9053
7103,188.2
7104,362.3606
7105,362.3606
7106,371.9
7107,184.9053
7108,163.2053
7109,361.5553
7110,362.2053
7111,361.75
7112,371.8249
7113,361.75
7114,186.7371
7115,268.85
7116,185.9712
7117,362.3712
7118,377.1871
7119,362.3606
7120,361.75
7121,377.1871
7122,362.0553
7123,371.75
7124,361.9
7125,361.9
7126,361.9
7127,361.9
7128,362.8
7129,361.9
7130,361.9
7131,361.9
7132,361.9
7133,361.9
7134,361.3
7135,361.3
7136,361.3
7137,361.3
7138,186.2712
7139,275.9189
7140,190.6689
7142,362.6659
7143,255.5159
7144,190.6689
7145,339.5553
7146,361.75
7147,184.25
7148,254.3053
7149,364.1553
7150,184.6
7151,361.75
7152,364.7553
7153,371.75
7154,187.3159
7155,279.6159
7156,189.8712
7157,187.6159
7158,361.75
7159,186.7
7160,184.9053
7161,364.1553
7162,361.15
7163,364.4606
7164,364.6424
7165,372.6772
7166,363.95
7167,348.4053
7168,361.4553
7169,269
7170,361.25
7171,392.5853
7172,392.5853
7173,361.25
7174,281.4106
7175,362.0659
7176,361.75
7177,202.2756
7178,376.1
7179,362.65
7180,362.65
7181,362.65
7182,190.6689
7183,362.0659
7184,362.0659
7185,362.2053
7186,363.1159
7187,257.6053
7188,361.9
7189,255.9712
7190,361.4553
7191,368.1871
7192,93.35
7193,254.9053
7195,369.7848
7196,364.9371
7197,361.75
7198,361.15
7199,361.15
7200,406.901
7201,361.25
7202,361.15
7203,363.1053
7204,361.9
7205,361.75
7206,365.6712
7207,190.7166
7208,361.75
7209,187.1053
7210,187.9212
7211,377.4924
7212,270.05
7213,361.75
7214,270.05
7215,270.8053
7216,270.5
7217,270.5
7218,365.35
7219,365.35
7220,361.15
7221,185.8212
7222,362.65
7223,187.9159
7224,270.05
7225,368.5477
7226,184.6106
7227,372.35
7228,371.75
7229,361.75
7230,361.75
7231,280.05
7232,365.35
7233,361.9
7234,366.7159
7235,365.35
7236,287.9401
7237,364.7659
7238,363.1106
7239,340.3053
7240,187.6159
7241,362.9553
7242,185.8053
7243,185.8053
7244,254.4053
7245,361.75
7246,361.75
7247,366.1053
7248,188.2265
7249,340
7250,361.75
7251,364.7871
7252,187.9106
7253,364.45
7254,364.45
7255,364.45
7256,188.2265
7257,361.15
7258,362.65
7259,357.1371
7260,361.9
7261,362.8106
7262,366.1212
7263,361.75
7264,270.95
7265,190.3636
7266,362.8106
7267,270.05
7268,362.3053
7269,185.8053
7270,363.85
7271,364.45
7272,366.4742
7273,187.0053
7274,361.9
7275,189.5712
7276,362.2053
7277,362.2053
7278,254.9053
7279,374.45
7280,362.2
7281,365.0924
7282,365.6818
7283,187.0053
7284,339.85
7285,362.3606
7286,368.5636
7287,365.0924
7288,361.15
7289,361.15
7290,365.6818
7291,272.1606
7292,361.9
7293,270.05
7294,272.5136
7295,185.6659
7296,373.7106
7297,368.5477
7298,365.7189
7299,362.2
7300,361.9
7301,362.2
7302,340
7303,257.3
7304,364.4606
7305,361.75
7306,372.5
7307,372.5
7308,371.9
7309,188.8106
7310,364.1553
7311,361.75
7312,372.5
7313,270.5
7314,366.2924
7315,274.9348
7316,270.05
7317,361.75
7318,361.15
7319,361.75
7320,364.45
7321,362.65
7322,94.753
7323,93.2265
7324,362.8106
7325,371.9
7326,267.65
7327,361.25
7328,361.3
7329,371.75
7330,255.0553
7331,186.4159
7332,362.65
7333,362.1659
7334,362.6659
7335,366.9401
7336,361.75
7337,364.45
7338,256.4
7339,271.55
7340,362.6765
7341,362.8
7342,187.1712
7343,185.3553
7344,188.2318
7345,268.85
7346,365.0712
7347,283.2318
7348,281.8606
7349,181.4742
7350,254.75
7351,361.9
7352,364.45
7353,361.9
7354,361.9
7355,361.9
7356,361.9
7357,361.4553
7358,362.2053
7359,361.9
7360,361.9
7361,185.9553
7362,268.85
7363,268.85
7364,362.65
7365,92.0053
7366,280.3553
7367,366.4106
7368,184.9159
7369,269.1553
7370,362.65
7371,254.9053
7372,349.0053
7373,375.9553
7374,352.6689
7375,362.6659
7376,376.0136
7377,381.8521
7378,361.75
7379,365.6553
7380,188.5318
7381,188.2159
7382,188.8106
7383,361.9
7384,361.9
7385,361.9
7386,361.9
7387,361.9
7388,361.9
7389,361.9
7390,361.9
7391,361.9
7392,361.9
7393,361.9
7394,185.5
7395,363.8977
7396,185.5
7397,371.9
7398,247.55
7399,92.9
7400,349.0053
7401,254.3053
7402,365.8
7403,278.85
7404,187.3265
7405,274.0401
7406,92.9212
7407,433.95
7408,254.9053
7409,361.75
7410,361.75
7411,180.7818
7412,339.85
7413,361.9
7414,201.6279
7415,379.0189
7416,185.2212
7417,95.3159
7418,91.7
7419,371.1772
7420,280.05
7421,362.65
7422,362.6659
7423,341.5553
7424,257.9106
7425,352.6053
7426,184.1
7427,254.9053
7428,371.9
7429,371.9
7430,361.15
7431,365.1189
7432,273.9924
7433,188.0924
7434,188.8106
7435,461.4765
7436,185.3606
7437,188.0924
7438,446.2
7439,341.8606
7440,269.3053
7441,362.05
7442,270.2212
7443,348.4053
7444,254.3053
7445,254.6
7446,189.2606
7447,184.6106
7448,361.15
7449,361.75
7450,364.9
7451,364.7553
7452,364.7553
7453,187.6053
7454,187.3
7455,254.3053
7456,267.05
7457,188.5106
7458,364.7553
7459,257.3053
7460,269
7461,362.9712
7462,254.9053
7463,361.75
7464,269.9159
7465,254.9053
7466,272.1606
7467,279
7468,254.3053
7469,364.4606
7470,271.8553
7471,94.4371
7472,339.8606
7473,361.9
7474,361.3
7475,278.7
7476,280.05
7477,254.9053
7478,339.2053
7479,362.2
7480,254
7481,361.75
7482,340.1659
7483,339.8053
7484,185.2106
7485,186.4212
7486,269.1553
7487,364.7553
7488,363.85
7489,363.7318
7490,348.7
7491,187.5083
7492,185.0659
7493,185.0659
7494,362.65
7495,187.15
7496,361.9
7497,361.3
7498,361.3
7499,277.6553
7500,258.2053
7501,187.6159
7502,271.8553
7503,373.85
7504,361.3
7505,271.55
7506,268.85
7507,351.4
7508,363.85
7509,187.7871
7510,187
7511,362.2
7512,269.1553
7513,184.75
7514,371.75
7515,371.75
7516,371.9
7517,187.6053
7518,435
7519,187.0424
7520,361.9
7521,363.95
7522,188.2636
7523,362.0659
7524,254.9159
7525,361.9
7526,361.9
7527,187.6159
7528,364.9
7529,185.2106
7530,257.6053
7531,364.45
7532,254.9053
7533,162.0053
7534,254.6
7535,362.2
7536,362.9553
7537,280.95
7538,349.0053
7539,349.0053
7540,256.4159
7541,277.35
7542,270.8318
7543,92.6053
7544,248.1606
7545,361.8606
7546,364.4606
7547,187.9583
7548,184.6
7549,361.75
7550,187.3
7551,351.4
7552,361.15
7553,361.15
7554,340.4606
7555,361.75
7556,361.75
7557,361.75
7558,361.15
7559,365.35
7560,271.55
7561,364.9
7562,364.9
7563,364.9
7564,272.1765
7565,361.9
7566,361.3
7567,361.9
7568,361.9
7569,95.3159
7570,340
7571,258.5053
7572,361.25
7573,280.05
7574,254.9053
7575,367.6954
7576,269.1553
7577,273.1606
7578,273.1606
7579,273.1606
7580,273.4659
7581,272.8553
7582,272.55
7583,255.3606
7584,365.9606
7585,275.556
7586,364.9
7587,186.5765
7588,362.65
7589,362.0553
7590,269
7591,268.85
7592,364.9
7593,258.5053
7594,282.3
7595,95.6212
7596,272.553
7597,92.3106
7598,362.1659
7599,371.6696
7600,440.75
7601,188.0871
7602,361.3
7603,344.3818
7604,364.45
7605,361.9
7606,361.9
7607,255.9553
7608,341.0712
7609,162.6053
7610,361.3
7611,272.4659
7612,361.75
7613,361.3
7614,362.8
7615,188.8106
7616,188.5053
7617,255.8053
7618,363.85
7619,280.3553
7620,93.2265
7621,185.8053
7622,187.0265
7623,361.9
7624,97.1583
7625,262.8553
7626,91.7
7627,268.85
7628,340.1659
7630,361.75
7632,247.7106
7633,272.5606
7634,361.75
7635,367.3954
7637,272.7712
7638,366.3553
7639,268.85
7640,185.8053
7641,254.9053
7642,188.8106
7643,362.8
7644,93.8371
7645,93.2265
7646,92.6159
7647,280.05
7648,268.85
7649,268.85
7650,254.9053
7651,363.85
7652,188.2742
7653,361.4553
7654,362.0553
7655,362.6765
7656,361.75
7657,361.75
7658,361.75
7659,371.4
7660,189.7212
7661,348.65
7662,187.6318
7663,187.3477
7664,257.6053
7665,363.85
7666,352.75
7667,268.85
7668,361.75
7669,185.3553
7670,91.7
7671,94.4477
7672,185.8212
7673,364.9
7674,361.4
7675,361.4
7676,364.45
7677,364.45
7678,190.3636
7679,254.9053
7680,93.5318
7681,254.6
7682,361.75
7683,272.7712
7684,185.2106
7685,364.45
7686,364.45
7687,94.4
7688,361.4
7689,186.1106
7690,361.75
7691,361.4553
7692,365.35
7693,361.3
7694,366.7159
7695,363.85
7696,361.15
7698,371.9
7699,361.75
7700,366.1053
7701,369.0772
7702,361.75
7703,361.75
7704,363.85
7705,361.75
7706,434.4
7707,374.45
7708,361.9
7709,371.75
7710,257.0053
7711,361.75
7712,369.4795
7713,363.4371
7714,361.25
7715,269.3053
7716,184.6
7717,372.2
7718,281.1
7719,279.15
7720,362.3712
7721,363.85
7722,371.9
7723,362.0553
7724,361.75
7725,365.0712
7726,364.4606
7727,361.75
7728,361.75
7729,269.1553
7730,361.75
7731,361.75
7732,185.5159
7733,362.65
7734,363.85
7735,434.4
7736,268.85
7737,272.55
7738,363.85
7739,362.8
7740,361.3
7741,362.0659
7742,361.9
7743,278.55
7744,371.9
7745,362.0553
7746,361.75
7747,364.45
7748,362.2053
7749,362.2
7750,361.75
7751,372.35
7752,363.2606
7753,269.1553
7754,362.2
7755,362.2
7756,362.2
7757,271.55
7758,371.75
7759,371.75
7760,361.9
7761,364.45
7762,361.75
7763,257.6053
7764,362.2
7765,365.5583
7766,363.4212
7767,184.6106
7768,364.7553
7769,362.2
7770,361.75
7771,447.6318
7772,361.75
7773,361.75
7774,361.75
7775,184.9053
7776,184.6
7777,371.15
7778,361.75
7779,361.9
7780,371.15
7781,274.7189
7782,279.0106
7783,371.9
7784,364.7871
7785,185.8053
7786,361.9
7787,186.1106
7788,361.75
7789,363.85
7790,361.75
7791,353.55
7792,187.6159
7793,186.4424
7794,361.75
7795,185.0553
7796,268.85
7797,361.9
7798,374.45
7799,361.75
7800,361.9
7801,187.0053
7802,372.2
7803,362.05
7804,361.75
7805,374.45
7806,366.0242
7807,361.9
7808,361.15
7809,371.9
7810,371.9
7811,361.9
7812,364.45
7813,448.85
7814,448.85
7815,371.9
7816,371.9
7817,371.9
7818,365.9765
7819,361.75
7820,92.6159
7821,374.45
7823,361.3
7824,361.9
7825,371.9
7826,191.3272
7827,361.4
7828,186.7
7829,364.45
7830,185.8053
7831,185.5
7832,339.85
7833,361.3
7834,361.3
7835,184.9159
7836,280.05
7837,280.05
7838,280.05
7839,271.55
7840,361.9
7841,185.2106
7842,372.5
7843,268.85
7844,268.85
7845,363.95
7846,279.6265
7847,361.15
7848,184.9053
7849,268.85
7850,361.9
7851,268.85
7852,364.7053
7853,184.6106
7854,362.0553
7855,189.4477
7856,362.0553
7857,361.75
7858,363.85
7859,435.9
7860,361.9
7861,361.9
7862,247.65
7863,189.1424
7864,187.9212
7865,184.6106
7866,278.1
7867,269.1553
